Wavenumber,Intensity
4.190000000000000000e+02,1.745485281399313804e-01
4.200000000000000000e+02,1.872652978305862359e-01
4.210000000000000000e+02,1.991783718303682393e-01
4.220000000000000000e+02,2.111447127038365845e-01
4.230000000000000000e+02,2.216182553378941711e-01
4.240000000000000000e+02,2.296933897430835925e-01
4.250000000000000000e+02,2.377261069341747579e-01
4.260000000000000000e+02,2.431526496229469703e-01
4.270000000000000000e+02,2.453735732935633795e-01
4.280000000000000000e+02,2.441431810821226844e-01
4.290000000000000000e+02,2.396609734493655441e-01
4.300000000000000000e+02,2.326958467651253637e-01
4.310000000000000000e+02,2.252030698421523813e-01
4.320000000000000000e+02,2.161438589318125381e-01
4.330000000000000000e+02,2.064576460083264176e-01
4.340000000000000000e+02,1.955378671367563881e-01
4.350000000000000000e+02,1.847811993779056861e-01
4.360000000000000000e+02,1.743920737539294274e-01
4.370000000000000000e+02,1.635513629688175041e-01
4.380000000000000000e+02,1.533214540841855433e-01
4.390000000000000000e+02,1.444854406336517627e-01
4.400000000000000000e+02,1.355636529908394172e-01
4.410000000000000000e+02,1.267793621196424414e-01
4.420000000000000000e+02,1.181735565608455080e-01
4.430000000000000000e+02,1.084389589098053441e-01
4.440000000000000000e+02,9.867378871741668001e-02
4.450000000000000000e+02,9.003064036347040167e-02
4.460000000000000000e+02,8.201601315156872851e-02
4.470000000000000000e+02,7.485471854144035153e-02
4.480000000000000000e+02,6.898690690705655548e-02
4.490000000000000000e+02,6.341239559794836778e-02
4.500000000000000000e+02,5.860717278164853661e-02
4.510000000000000000e+02,5.502220132514551443e-02
4.520000000000000000e+02,5.154329475797141125e-02
4.530000000000000000e+02,4.809836046813469046e-02
4.540000000000000000e+02,4.454733637938122076e-02
4.550000000000000000e+02,4.097940249411630848e-02
4.560000000000000000e+02,3.786498515154336497e-02
4.570000000000000000e+02,3.554753246629066554e-02
4.580000000000000000e+02,3.358297873692955848e-02
4.590000000000000000e+02,3.232837623772231300e-02
4.600000000000000000e+02,3.143266824576695928e-02
4.610000000000000000e+02,3.090998839161259587e-02
4.620000000000000000e+02,3.081680704876098645e-02
4.630000000000000000e+02,3.097202163627958346e-02
4.640000000000000000e+02,3.126405467302790370e-02
4.650000000000000000e+02,3.174014065720563715e-02
4.660000000000000000e+02,3.237492097490541482e-02
4.670000000000000000e+02,3.296447300528845131e-02
4.680000000000000000e+02,3.336203961789487027e-02
4.690000000000000000e+02,3.345516616525851666e-02
4.700000000000000000e+02,3.346538321116470510e-02
4.710000000000000000e+02,3.366829622361485613e-02
4.720000000000000000e+02,3.421099512655430275e-02
4.730000000000000000e+02,3.520195903554296235e-02
4.740000000000000000e+02,3.642249485882725207e-02
4.750000000000000000e+02,3.781302624802777845e-02
4.760000000000000000e+02,3.929328251669966798e-02
4.770000000000000000e+02,4.090626874286266285e-02
4.780000000000000000e+02,4.265513782072676008e-02
4.790000000000000000e+02,4.459494751042245714e-02
4.800000000000000000e+02,4.631176692643172027e-02
4.810000000000000000e+02,4.829071452184524604e-02
4.820000000000000000e+02,5.066748436460648264e-02
4.830000000000000000e+02,5.345789721002466854e-02
4.840000000000000000e+02,5.693667522689003363e-02
4.850000000000000000e+02,6.105105169609670313e-02
4.860000000000000000e+02,6.551098486408170329e-02
4.870000000000000000e+02,7.094432820332231826e-02
4.880000000000000000e+02,7.694332894562465330e-02
4.890000000000000000e+02,8.280951050900355048e-02
4.900000000000000000e+02,8.867362224872477050e-02
4.910000000000000000e+02,9.416560245064500845e-02
4.920000000000000000e+02,9.917027406230442821e-02
4.930000000000000000e+02,1.044940623462021212e-01
4.940000000000000000e+02,1.097159269992555725e-01
4.950000000000000000e+02,1.147716662736243676e-01
4.960000000000000000e+02,1.197824487465264376e-01
4.970000000000000000e+02,1.241307388187024158e-01
4.980000000000000000e+02,1.273837532119419524e-01
4.990000000000000000e+02,1.300917920460720467e-01
5.000000000000000000e+02,1.325623185718955432e-01
5.010000000000000000e+02,1.352575799459862782e-01
5.020000000000000000e+02,1.388733898823458213e-01
5.030000000000000000e+02,1.428919989937616486e-01
5.040000000000000000e+02,1.463115296532616627e-01
5.050000000000000000e+02,1.486312228359645826e-01
5.060000000000000000e+02,1.502206353329354205e-01
5.070000000000000000e+02,1.505144351084402032e-01
5.080000000000000000e+02,1.491981578012224752e-01
5.090000000000000000e+02,1.460330311235357448e-01
